index,type,lattice_type,n_variants,ag,al,au,co,cr,cu,fe,ir,mn,mo,ni,os,pd,pt,re,rh,ru,ti,v,w,zn
2039,ternary,fcc,3,0.000000,0.578125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2040,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000
2041,ternary,hcp,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000
2042,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000
2043,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.453125,0.000000,0.000000,0.000000,0.000000,0.000000
2044,ternary,hcp,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.546875,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000
2045,ternary,hcp,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.468750,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000
2046,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.468750,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000
2047,ternary,fcc,3,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.531250,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2048,ternary,bcc,3,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.531250,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2049,ternary,fcc,3,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.453125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2050,ternary,fcc,3,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2051,ternary,fcc,3,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.640625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2052,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.531250,0.000000,0.328125,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2053,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.500000,0.000000,0.000000,0.343750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2054,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,0.093750,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2055,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.234375,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2056,ternary,fcc,3,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.453125,0.000000,0.000000,0.000000,0.000000,0.000000
2057,ternary,fcc,3,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.625000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000
2058,ternary,fcc,3,0.078125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.765625,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000
2059,ternary,fcc,3,0.343750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.000000
2060,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.546875,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000
2061,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.546875,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000
2062,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531250,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000
2063,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468750,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000
2064,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000
2065,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.343750,0.000000,0.453125,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000
2066,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.375000,0.000000,0.375000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000
2067,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.328125,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000
2068,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.156250,0.000000,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000
2069,ternary,hcp,3,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.640625,0.000000,0.156250,0.000000,0.000000
2070,ternary,fcc,3,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.343750,0.000000,0.000000
2071,ternary,fcc,3,0.562500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.218750,0.000000,0.000000
2072,ternary,hcp,3,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.406250,0.000000,0.000000
2073,ternary,bcc,3,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.406250,0.000000,0.000000
2074,ternary,fcc,3,0.000000,0.000000,0.375000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000
2075,ternary,hcp,3,0.000000,0.000000,0.375000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000
2076,ternary,fcc,3,0.000000,0.000000,0.359375,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.000000,0.000000
2077,ternary,hcp,3,0.000000,0.000000,0.359375,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.000000,0.000000
2078,ternary,fcc,3,0.000000,0.000000,0.375000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000
2079,ternary,hcp,3,0.000000,0.000000,0.375000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000
2080,ternary,bcc,3,0.000000,0.000000,0.375000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000
2081,ternary,bcc,3,0.000000,0.000000,0.281250,0.000000,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000
2082,ternary,fcc,3,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.484375,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2083,ternary,fcc,3,0.093750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2084,ternary,fcc,3,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.593750,0.000000,0.109375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2085,ternary,fcc,3,0.078125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.546875,0.000000,0.375000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2086,ternary,fcc,3,0.234375,0.000000,0.546875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000
2087,ternary,fcc,3,0.265625,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.546875,0.000000,0.000000,0.000000
2088,ternary,hcp,3,0.265625,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.546875,0.000000,0.000000,0.000000
2089,ternary,fcc,3,0.312500,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453125,0.000000,0.000000,0.000000
2090,ternary,hcp,3,0.312500,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453125,0.000000,0.000000,0.000000
2091,ternary,fcc,3,0.656250,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.093750,0.000000,0.000000,0.000000
2092,ternary,fcc,3,0.312500,0.000000,0.000000,0.000000,0.000000,0.484375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2093,ternary,fcc,3,0.453125,0.000000,0.000000,0.000000,0.000000,0.156250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2094,ternary,fcc,3,0.265625,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2095,ternary,fcc,3,0.390625,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2096,ternary,fcc,3,0.000000,0.406250,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2097,ternary,fcc,3,0.000000,0.093750,0.406250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2098,ternary,fcc,3,0.000000,0.296875,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2099,ternary,fcc,3,0.000000,0.500000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2100,ternary,fcc,3,0.640625,0.000000,0.000000,0.000000,0.000000,0.078125,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2101,ternary,fcc,3,0.171875,0.000000,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2102,ternary,fcc,3,0.171875,0.000000,0.000000,0.000000,0.000000,0.609375,0.000000,0.000000,0.000000,0.000000,0.218750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2103,ternary,fcc,3,0.125000,0.000000,0.000000,0.000000,0.000000,0.578125,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2104,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.593750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000
2105,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062500,0.000000,0.406250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.531250,0.000000,0.000000
2106,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.484375,0.000000,0.046875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.468750,0.000000,0.000000
2107,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.406250,0.000000,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.000000
2108,ternary,bcc,3,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.328125,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000
2109,ternary,fcc,3,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.406250,0.000000,0.000000
2110,ternary,bcc,3,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.406250,0.000000,0.000000
2111,ternary,hcp,3,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.562500,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000
2112,ternary,fcc,3,0.000000,0.000000,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.000000,0.000000,0.000000,0.296875,0.000000,0.000000
2113,ternary,fcc,3,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000,0.000000,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2114,ternary,fcc,3,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.312500,0.000000,0.000000,0.000000,0.000000,0.437500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2115,ternary,fcc,3,0.000000,0.000000,0.578125,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.171875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2116,ternary,fcc,3,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2117,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.281250,0.250000,0.000000,0.000000,0.000000,0.000000,0.468750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2118,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.296875,0.187500,0.000000,0.000000,0.000000,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2119,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.187500,0.421875,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2120,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.187500,0.281250,0.000000,0.000000,0.000000,0.000000,0.531250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2121,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453125,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.265625,0.000000
2122,ternary,hcp,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.296875,0.000000,0.593750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.109375,0.000000
2123,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.125000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515625,0.000000
2124,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.390625,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000
2125,ternary,fcc,3,0.000000,0.421875,0.000000,0.171875,0.000000,0.406250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2126,ternary,fcc,3,0.000000,0.218750,0.000000,0.265625,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2127,ternary,hcp,3,0.000000,0.125000,0.000000,0.578125,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2128,ternary,fcc,3,0.000000,0.343750,0.000000,0.359375,0.000000,0.296875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2129,ternary,fcc,3,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.265625,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2130,ternary,fcc,3,0.000000,0.234375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.312500,0.453125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2131,ternary,fcc,3,0.000000,0.578125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.234375,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2132,ternary,fcc,3,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.171875,0.328125,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2133,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.140625,0.000000,0.000000,0.000000,0.000000,0.671875,0.000000,0.000000
2134,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000
2135,ternary,bcc,3,0.000000,0.000000,0.000000,0.000000,0.281250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515625,0.000000,0.000000,0.000000,0.000000,0.203125,0.000000,0.000000
2136,ternary,fcc,3,0.000000,0.000000,0.000000,0.000000,0.359375,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.453125,0.000000,0.000000,0.000000,0.000000,0.187500,0.000000,0.000000
